npsn,name,jenjang,provinsi,kabupaten,kecamatan,provinceCode,regencyCode,districtCode
20263962,SMKS AR RAHMAT,SMK,Jawa Barat,Kab. Majalengka,Palasah,020000,021600,021613
69880227,SMK KARYA BAKTI,SMK,Jawa Barat,Kab. Majalengka,Sindang,020000,021600,021625
20213871,SMKN 1 KADIPATEN,SMK,Jawa Barat,Kab. Majalengka,Kadipaten,020000,021600,021617
20263961,SMKS KESEHATAN BHAKTI KENCANA JATIWANGI,SMK,Jawa Barat,Kab. Majalengka,Jatiwangi,020000,021600,021614
69947224,SMK BENTENG PANCASILA,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
20252980,SMKS MUHAMMADIYAH JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20241338,SMKS FARMASI INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20264426,SMKS AL WASHLIYAH SUKRA,SMK,Jawa Barat,Kab. Indramayu,Sukra,020000,021800,021822
20216002,SMKN 1 LELEA,SMK,Jawa Barat,Kab. Indramayu,Lelea,020000,021800,021805
69830632,SMK DARUSSALAM,SMK,Jawa Barat,Kab. Majalengka,Cingambul,020000,021600,021623
69754528,SMKS NU CIDEMPET,SMK,Jawa Barat,Kab. Indramayu,Arahan,020000,021800,021823
20215998,SMKN 1 SINDANG,SMK,Jawa Barat,Kab. Indramayu,Sindang,020000,021800,021816
20216007,SMKS MUHAMMADIYAH HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
20271077,SMKN 1 PATROL,SMK,Jawa Barat,Kab. Indramayu,Patrol,020000,021800,021831
20268852,SMKS AS SAKIENAH BOARDING SCHOOL,SMK,Jawa Barat,Kab. Indramayu,Sliyeg,020000,021800,021812
20215946,SMKS TELEMATIKA INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Lohbener,020000,021800,021817
69759191,SMKS PEMBANGUNAN LELEA,SMK,Jawa Barat,Kab. Indramayu,Lelea,020000,021800,021805
20271070,SMKN 1 TERISI,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20233757,SMKS MUHAMMADIYAH INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20216003,SMKN 1 KANDANGHAUR,SMK,Jawa Barat,Kab. Indramayu,Kandanghaur,020000,021800,021819
69945623,SMK DARUL MUFLIHIN BONGAS,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
69754418,SMKS YAPIIM INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20255284,SMKN 1 SUKRA,SMK,Jawa Barat,Kab. Indramayu,Sukra,020000,021800,021822
20253574,SMKS NU GABUSWETAN,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
20216011,SMKS AL IRSYAD AL ISLAMIYYAH HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
20247193,SMK TRI DAYA BUDI MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Kasokandel,020000,021600,021626
69754527,SMKS NU SUKRA,SMK,Jawa Barat,Kab. Indramayu,Sukra,020000,021800,021822
69734355,SMKS AS-SALAAM JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20215948,SMKS PUI JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20233755,SMKS FARMASI WIDIA UTAMA INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20247190,SMKS PUI CIKIJING,SMK,Jawa Barat,Kab. Majalengka,Cikijing,020000,021600,021603
20233759,SMKN 1 BONGAS,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
69892476,SMK ISLAM DARUL FIKRI,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
20264428,SMKS NU KARANGAMPEL,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
69945455,SMK AL HIJRAH BONGAS,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
69948290,SMK AL MUSTHOFA INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
69873706,SMK NUSA MANGGA SUCI,SMK,Jawa Barat,Kab. Indramayu,Widasari,020000,021800,021807
69831538,SMK KARANGMANGU,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
20271071,SMKN 1 WIDASARI,SMK,Jawa Barat,Kab. Indramayu,Widasari,020000,021800,021807
69947225,SMK MAARIF ARAHAN,SMK,Jawa Barat,Kab. Indramayu,Arahan,020000,021800,021823
69754534,SMKS MUHAMMADIYAH KARANGAMPEL,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
20216004,SMKN 1 INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20215996,SMKS NU KAPLONGAN,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
20233764,SMKS PONPES CADANGPINGGAN,SMK,Jawa Barat,Kab. Indramayu,Sukagumiwang,020000,021800,021827
20215950,SMKS PGRI KANDANGHAUR,SMK,Jawa Barat,Kab. Indramayu,Kandanghaur,020000,021800,021819
69754532,SMKS NU RAUDLATUL MUTA`ALLIMIN,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20215973,SMKS NASIONAL INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
69894394,SMK Insan Kamil,SMK,Jawa Barat,Kab. Indramayu,Kroya,020000,021800,021802
69768179,SMKS PEJUANG NEGERI HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
20253554,SMKS CENDEKIA WANASARI,SMK,Jawa Barat,Kab. Indramayu,Bangodua,020000,021800,021806
20233763,SMKS NU HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
69768180,SMKS MUHAMMADIYAH TERISI,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20269454,SMKS NU KARANGANYAR,SMK,Jawa Barat,Kab. Indramayu,Pasekan,020000,021800,021829
69947079,SMK ISLAM NUSANTARA,SMK,Jawa Barat,Kab. Indramayu,Arahan,020000,021800,021823
20271075,SMKS SUAKA SINDANG,SMK,Jawa Barat,Kab. Indramayu,Sindang,020000,021800,021816
20215947,SMKS TELADAN KERTASEMAYA,SMK,Jawa Barat,Kab. Indramayu,Kertasemaya,020000,021800,021808
69888852,SMK SENI INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Kroya,020000,021800,021802
69754614,SMKS PGRI 1 GANTAR,SMK,Jawa Barat,Kab. Indramayu,Gantar,020000,021800,021825
20216006,SMKS MUHAMMADIYAH KANDANGHAUR,SMK,Jawa Barat,Kab. Indramayu,Kandanghaur,020000,021800,021819
20255767,SMKS YABUJAH SEGERAN,SMK,Jawa Barat,Kab. Indramayu,Juntinyuat,020000,021800,021811
69826571,SMKS NU Sukagumiwang,SMK,Jawa Barat,Kab. Indramayu,Sukagumiwang,020000,021800,021827
69931775,SMK AL WASLIYAH ANJATAN,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
69786575,SMKS Dharma Negara,SMK,Jawa Barat,Kab. Indramayu,Widasari,020000,021800,021807
69952846,SMK NU AL QURANIYAH,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
69754533,SMKS SAYID SABIQ INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Sindang,020000,021800,021816
20256281,SMKS PLUS AS SALAFIYAH KERANGKENG,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
69946175,SMK DARUSHSHOLIHIN KROYA,SMK,Jawa Barat,Kab. Indramayu,Kroya,020000,021800,021802
20271883,SMKS IBS TATHMAINUL QULUUB,SMK,Jawa Barat,Kab. Indramayu,Sindang,020000,021800,021816
20271076,SMKN 1 ARAHAN,SMK,Jawa Barat,Kab. Indramayu,Arahan,020000,021800,021823
20270665,SMKS PEMBANGUNAN TUKDANA,SMK,Jawa Barat,Kab. Indramayu,Tukdana,020000,021800,021830
20233754,SMKS BANGUN BANGSA MANDIRI,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
69931787,SMK ASH SHOBUNIYYAH CIKEDUNG,SMK,Jawa Barat,Kab. Indramayu,Cikedung,020000,021800,021804
20268853,SMKS NUSANTARA TERISI,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20255799,SMKS BINTANG SEMBILAN KEDOKANBUNDER,SMK,Jawa Barat,Kab. Indramayu,Kedokan Bunder,020000,021800,021828
69786582,SMKS RISE SLEMAN,SMK,Jawa Barat,Kab. Indramayu,Sliyeg,020000,021800,021812
69948195,SMK PARIWISATA YAPPMI JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20254031,SMKS FATAHILLAH LOHBENER,SMK,Jawa Barat,Kab. Indramayu,Lohbener,020000,021800,021817
20269849,SMK NU AL BASYARIYAH KEDOKANBUNDER,SMK,Jawa Barat,Kab. Indramayu,Kedokan Bunder,020000,021800,021828
20268575,SMK NAHDLATUL ULAMA KRANGKENG,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
69757941,SMKS NU BONGAS,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
20253571,SMKS ISLAM DARUL ISTIQOMAH,SMK,Jawa Barat,Kab. Indramayu,Losarang,020000,021800,021818
69840995,SMKS NURUL QURAN,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
69887367,SMK NU AMPERA,SMK,Jawa Barat,Kab. Indramayu,Tukdana,020000,021800,021830
20233760,SMKN 1 GANTAR,SMK,Jawa Barat,Kab. Indramayu,Gantar,020000,021800,021825
20215971,SMKS PGRI JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20253564,SMKS KEBANGSAAN LOSARANG,SMK,Jawa Barat,Kab. Indramayu,Losarang,020000,021800,021818
60730390,SMKS AL-ISHLAH COMPRENG,SMK,Jawa Barat,Kab. Subang,Compreng,020000,021900,021916
69919132,SMK PGRI I HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
69728102,SMKS AL-HIKMAH KARANGAMPEL,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
20253107,SMKS HASANUDIN KANDANGHAUR,SMK,Jawa Barat,Kab. Indramayu,Kandanghaur,020000,021800,021819
69946817,SMK NURUR RAHMAH,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
69754611,SMKS An Nur Sukagumiwang,SMK,Jawa Barat,Kab. Indramayu,Sukagumiwang,020000,021800,021827
20255901,SMKN 1 CIKEDUNG,SMK,Jawa Barat,Kab. Indramayu,Cikedung,020000,021800,021804
69948825,SMK PLUS YAPIMU,SMK,Jawa Barat,Kab. Subang,Pusakajaya,020000,021900,021928
69945625,SMK AS SAHIDU GABUSWETAN,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
20233758,SMKN 1 BALONGAN,SMK,Jawa Barat,Kab. Indramayu,Balongan,020000,021800,021814
20216005,SMKN 1 ANJATAN,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
20217037,SMKS ANGKASA 1 KALIJATI,SMK,Jawa Barat,Kab. Subang,Kalijati,020000,021900,021908
20244212,SMKS MAARIF LANGUT,SMK,Jawa Barat,Kab. Indramayu,Lohbener,020000,021800,021817
69888465,SMK ISLAM TERPADU AL IRSYADY,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20267749,SMKS BINA KUSUMAH KASOMALANG,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
20254099,SMKN 1 GABUSWETAN,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
69754526,SMKS CAKRAWALA,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
69889032,SMK NU LEMAH AYU,SMK,Jawa Barat,Kab. Indramayu,Kertasemaya,020000,021800,021808
69942788,SMK NU DARUSSALAM,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
20253309,SMKS EL HUDA KEDOKANGABUS,SMK,Jawa Barat,Kab. Indramayu,Gabuswetan,020000,021800,021803
20215997,SMKN 2 INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20271852,SMKS PERSADA CISALAK,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
69948626,SMK AL HIKMAH ANJATAN,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
69952350,SMK RISTEK INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Lohbener,020000,021800,021817
20268572,SMKS DARUL ULUM KERTASEMAYA,SMK,Jawa Barat,Kab. Indramayu,Kertasemaya,020000,021800,021808
20215949,SMKS PGRI KAMAL JUNTINYUAT,SMK,Jawa Barat,Kab. Indramayu,Juntinyuat,020000,021800,021811
20215995,SMKS ISLAM TERISI,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20215994,SMKS PELITA JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20216009,SMKS MANDIRI HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
20268573,SMKS ISLAM AL MUAMMILIN,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
69831539,SMK NU PEMBANGUNAN BONGAS,SMK,Jawa Barat,Kab. Indramayu,Bongas,020000,021800,021820
69894392,SMK Al Fatih Terisi,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20217026,SMK PGRI SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69849580,SMK NAHDLATUL ULAMA LOSARANG,SMK,Jawa Barat,Kab. Indramayu,Losarang,020000,021800,021818
69867943,SMK NU CANTIGI,SMK,Jawa Barat,Kab. Indramayu,Cantigi,020000,021800,021824
69950622,SMK NU KELAUTAN KAPLONGAN,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
69945954,SMK MADINATUL ROSUL LOHBENER,SMK,Jawa Barat,Kab. Indramayu,Lohbener,020000,021800,021817
20268569,SMKS ISLAM ASY SYAFIIYYAH KRANGKENG,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
20215972,SMKS PGRI INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
69945952,SMK DZUL ZALALI WA IKROM ANJATAN,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
20268574,SMKS NU KERTASEMAYA,SMK,Jawa Barat,Kab. Indramayu,Kertasemaya,020000,021800,021808
20216001,SMKN 1 LOSARANG,SMK,Jawa Barat,Kab. Indramayu,Losarang,020000,021800,021818
20253138,SMKS MUHAMMADIYAH SEGERAN JUNTINYUAT,SMK,Jawa Barat,Kab. Indramayu,Juntinyuat,020000,021800,021811
20241355,SMKN 1 KRANGKENG,SMK,Jawa Barat,Kab. Indramayu,Krangkeng,020000,021800,021809
20253847,SMKS AL HUDA KEDUNGWUNGU,SMK,Jawa Barat,Kab. Indramayu,Anjatan,020000,021800,021821
69939998,SMK NUSANTARA AKHFAS,SMK,Jawa Barat,Kab. Indramayu,Juntinyuat,020000,021800,021811
69862818,SMK MAARIF SUKASLAMET,SMK,Jawa Barat,Kab. Indramayu,Kroya,020000,021800,021802
20271103,SMK KESEHATAN 1 SUKRA,SMK,Jawa Barat,Kab. Indramayu,Sukra,020000,021800,021822
69786581,SMKS YAPIN KERTASEMAYA,SMK,Jawa Barat,Kab. Indramayu,Kertasemaya,020000,021800,021808
69774751,SMKS IT RAUDHATUL ULUUM,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
69875561,SMK TERPADU KARYA CENDIKIA BHAKTI,SMK,Jawa Barat,Kab. Subang,Pamanukan,020000,021900,021919
20254107,SMKS KESEHATAN BHAKTI KENCANA SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
20217034,SMKS BINA MANDIRI SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
20233684,SMKS PASUNDAN SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69888774,SMK Bani MaSum,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20233679,SMKN 1 PUSAKANAGARA,SMK,Jawa Barat,Kab. Subang,Pusakajaya,020000,021900,021928
69920763,SMK BUDI AGUNG JALANCAGAK,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
69875553,SMK ISLAM CIKADU,SMK,Jawa Barat,Kab. Subang,Cijambe,020000,021900,021905
69770469,SMKS KRIDA TARUNA SUKAMANDI,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20217032,SMKS BINA TEKNOLOGI SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
20253263,SMKS YAPIM COMPRENG,SMK,Jawa Barat,Kab. Subang,Compreng,020000,021900,021916
69830426,SMK PLUS AL AZHAR,SMK,Jawa Barat,Kab. Subang,Tambakdahan,020000,021900,021926
69878008,SMK NEGERI CIBOGO,SMK,Jawa Barat,Kab. Subang,Cibogo,020000,021900,021906
20256685,SMKS GHONIYUL ULUM SAGALAHERANG,SMK,Jawa Barat,Kab. Subang,Sagalaherang,020000,021900,021901
69772519,SMKN 1 BINONG,SMK,Jawa Barat,Kab. Subang,Binong,020000,021900,021917
20217025,SMKS RIYADHUL JANNAH JALANCAGAK,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
20217036,SMKS ANGKASA 2 KALIJATI,SMK,Jawa Barat,Kab. Subang,Kalijati,020000,021900,021908
69864702,SMK INTEGRAL PROF DR. HAMKA SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
20264739,SMKS AL MUBAROK CISALAK,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20255783,SMKS YADIKA KALIJATI,SMK,Jawa Barat,Kab. Subang,Kalijati,020000,021900,021908
20233690,SMKS RIYADHUL JANNAH CIJAMBE,SMK,Jawa Barat,Kab. Subang,Cijambe,020000,021900,021905
69864701,SMK GRAHA MEDIKA INDONESIA,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
69757494,SMKN 1 PATOKBEUSI,SMK,Jawa Barat,Kab. Subang,Patokbeusi,020000,021900,021911
69875537,SMK MINHAJUT THALIBIN,SMK,Jawa Barat,Kab. Subang,Patokbeusi,020000,021900,021911
20233692,SMK TUNAS BANGSA (NASSA) CIATER,SMK,Jawa Barat,Kab. Subang,Ciater,020000,021900,021929
20271052,SMK DARUL HIKAM BINONG,SMK,Jawa Barat,Kab. Subang,Tambakdahan,020000,021900,021926
20271649,SMKS SAGALAHERANG,SMK,Jawa Barat,Kab. Subang,Sagalaherang,020000,021900,021901
69754619,SMKS PARIWISATA CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20264741,SMKN 1 CIPEUNDEUY,SMK,Jawa Barat,Kab. Subang,Cipeundeuy,020000,021900,021909
69955280,SMK MAARIF DARUSSULAEMAN,SMK,Jawa Barat,Kab. Subang,Sukasari,020000,021900,021930
69877402,SMK NEGERI CIJAMBE,SMK,Jawa Barat,Kab. Subang,Cijambe,020000,021900,021905
69772518,SMKN 1 CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20270741,SMKS AULIA KALIJATI,SMK,Jawa Barat,Kab. Subang,Kalijati,020000,021900,021908
20252962,SMKS BINA NUSANTARA CISALAK,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20233680,SMKN 1 SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69775466,SMKS TEKNOLOGI INFORMASI MANUFAKTUR & BISNIS,SMK,Jawa Barat,Kab. Subang,Cipeundeuy,020000,021900,021909
20233681,SMKS NURUL GINA ABIDIN KASOMALANG,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
69888737,SMK Negeri Compreng,SMK,Jawa Barat,Kab. Subang,Compreng,020000,021900,021916
57580133,SMKS AL-HUSNA,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20217028,SMKN 2 SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
20233676,SMKS GEMA NUSANTARA 1 PABUARAN,SMK,Jawa Barat,Kab. Subang,Pabuaran,020000,021900,021910
60728697,SMKS MERAH PUTIH CIASEM SUBANG,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20233688,SMKS RADITA YUDHA PAGADEN,SMK,Jawa Barat,Kab. Subang,Pagaden,020000,021900,021914
60726851,SMKS RANACO,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
69816558,SMK TRI MITRA 2 CIKAUM,SMK,Jawa Barat,Kab. Subang,Cikaum,020000,021900,021913
69888297,SMK ANSORUNA SUBANG,SMK,Jawa Barat,Kab. Subang,Tambakdahan,020000,021900,021926
69862428,SMK PETERNAKAN JUARA SUBANG,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
69859743,SMK KESENIAN SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
60728696,SMKS AL WUTSQO,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
20217030,SMKS KUTAWARINGIN SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69875559,SMK ISLAM LEUWINUTUG,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20246320,SMKS PELITA NUSA JALANCAGAK,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
69725871,SMKS CITRA TRI TUNGGAL GARMENT KASOMALANG,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
60728701,SMKS TERPADU BANGUN PERSADA,SMK,Jawa Barat,Kab. Subang,Blanakan,020000,021900,021922
20217035,SMKS AS SYIFA PATOKBEUSI,SMK,Jawa Barat,Kab. Subang,Patokbeusi,020000,021900,021911
20217038,SMK AL - MUFTI,SMK,Jawa Barat,Kab. Subang,Purwadadi,020000,021900,021912
20233771,SMKS AL MUMMTAZ TANJUNGSIANG,SMK,Jawa Barat,Kab. Subang,Tanjungsiang,020000,021900,021904
20253302,SMKS NU GHOFARONA PUSAKANEGARA,SMK,Jawa Barat,Kab. Subang,Pusakajaya,020000,021900,021928
20233685,SMKS PELAYARAN 1 CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
69757495,SMKN 1 LEGONKULON,SMK,Jawa Barat,Kab. Subang,Legon Kulon,020000,021900,021921
20246322,SMKS YPIB SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69888738,SMK Negeri Kasomalang,SMK,Jawa Barat,Kab. Subang,Kasomalang,020000,021900,021925
20217033,SMKS BINA PUTERA SUBANG,SMK,Jawa Barat,Kab. Subang,Subang,020000,021900,021907
69875558,SMK CIMENTENG,SMK,Jawa Barat,Kab. Subang,Cijambe,020000,021900,021905
20233689,SMKS RIYADHUL JANNAH CIBOGO,SMK,Jawa Barat,Kab. Subang,Cibogo,020000,021900,021906
20271677,SMKS PLUS PAGELARAN CISALAK,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20217040,SMKS SUKAMANDI CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20233672,SMKS BINA SARANA INDUSTRI CIPEUNDEUY,SMK,Jawa Barat,Kab. Subang,Cipeundeuy,020000,021900,021909
69757493,SMKN 1 CIKAUM,SMK,Jawa Barat,Kab. Subang,Cikaum,020000,021900,021913
69757496,SMKN 1 DAWUAN,SMK,Jawa Barat,Kab. Subang,Dawuan,020000,021900,021923
20217027,SMKS AL MUNAWAROH SUKASARI,SMK,Jawa Barat,Kab. Subang,Sukasari,020000,021900,021930
20268268,SMKS NURUL HUDA SAGALAHERANG,SMK,Jawa Barat,Kab. Subang,Sagalaherang,020000,021900,021901
20217031,SMKS DARUL MAARIF PAMANUKAN SUBANG,SMK,Jawa Barat,Kab. Subang,Pamanukan,020000,021900,021919
20233675,SMKS BUDI UTOMO CIKAUM,SMK,Jawa Barat,Kab. Subang,Cikaum,020000,021900,021913
60728702,SMKS ANNAHLA,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20233677,SMKN 1 CIPUNAGARA,SMK,Jawa Barat,Kab. Subang,Cipunagara,020000,021900,021915
20257317,SMKS MIFTAHUL BARIYYAH,SMK,Jawa Barat,Kab. Subang,Tanjungsiang,020000,021900,021904
20233673,SMKS BINA TARUNA JALANCAGAK,SMK,Jawa Barat,Kab. Subang,Jalancagak,020000,021900,021902
69816593,SMKS CAHAYA RAYA BLANAKAN,SMK,Jawa Barat,Kab. Subang,Blanakan,020000,021900,021922
69770470,SMKS BUKANAGARA,SMK,Jawa Barat,Kab. Subang,Cisalak,020000,021900,021903
20268183,SMKS PLUS MEKARWANGI PAGADEN BARAT,SMK,Jawa Barat,Kab. Subang,Pagaden Barat,020000,021900,021927
60725457,SMKS 1 LPPM CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
20267923,SMKS NASIONAL SERANG PANJANG,SMK,Jawa Barat,Kab. Subang,Serangpanjang,020000,021900,021924
20233693,SMKS GEMA PATRIOT PURWADADI,SMK,Jawa Barat,Kab. Subang,Purwadadi,020000,021900,021912
69875552,SMK ISLAM CIBULUH,SMK,Jawa Barat,Kab. Subang,Cijambe,020000,021900,021905
20275988,SMKS TEKNOLOGI SAIN DAN AGROBISNIS,SMK,Jawa Barat,Kab. Purwakarta,Sukatani,020000,022000,022005
20217366,SMKS BINA TARUNA PURWAKARTA,SMK,Jawa Barat,Kab. Purwakarta,Babakancikao,020000,022000,022014
20229757,SMKN 1 CIBATU,SMK,Jawa Barat,Kab. Purwakarta,Cibatu,020000,022000,022015
69953932,SMK PERSIS 03 AL-HUDA PUSAKAJAYA,SMK,Jawa Barat,Kab. Subang,Pusakajaya,020000,021900,021928
20253277,SMKN 1 BOJONG,SMK,Jawa Barat,Kab. Purwakarta,Bojong,020000,022000,022007
20229756,SMKN 2 PURWAKARTA,SMK,Jawa Barat,Kab. Purwakarta,Purwakarta,020000,022000,022010
69774531,SMKS KESEHATAN PURWAKARTA,SMK,Jawa Barat,Kab. Purwakarta,Jatiluhur,020000,022000,022001
69849090,SMKN 3 SUKATANI,SMK,Jawa Barat,Kab. Purwakarta,Sukatani,020000,022000,022005
69857917,SMK AL-BADAR,SMK,Jawa Barat,Kab. Purwakarta,Wanayasa,020000,022000,022008
20245313,SMKS FARMASI PURWAKARTA,SMK,Jawa Barat,Kab. Purwakarta,Purwakarta,020000,022000,022010
69899282,SMK INTERMEDIKA,SMK,Jawa Barat,Kab. Purwakarta,Jatiluhur,020000,022000,022001
20233686,SMKS PERTIWI CIASEM,SMK,Jawa Barat,Kab. Subang,Ciasem,020000,021900,021918
69759292,SMKS MUTTAQIEN,SMK,Jawa Barat,Kab. Purwakarta,Purwakarta,020000,022000,022010
20217364,SMKS BHAKTI PRAJA PURWAKARTA,SMK,Jawa Barat,Kab. Purwakarta,Purwakarta,020000,022000,022010
69759052,SMKS IT MINATUL HUDA,SMK,Jawa Barat,Kab. Purwakarta,Plered,020000,022000,022004
